Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Product_ID,Product_Name,Sales,Quantity,Discount,Profit,Inventory_Stock,Inventory_Turnover_Days,Season
ORD-1749,29-05-2022,02-06-2022,CUST-891,West,Furniture,Bookcases,PROD-4363,Bookcases 552,1256.31,6,0,376.89,39,106,Spring
ORD-1750,07-11-2022,12-11-2022,CUST-435,West,Technology,Copiers,PROD-1946,Copiers 262,2168.93,8,0.1,433.79,35,75,Fall
ORD-1751,14-06-2022,15-06-2022,CUST-486,South,Technology,Phones,PROD-4258,Phones 815,1193.25,6,0.3,0,38,52,Summer
ORD-1752,20-02-2023,22-02-2023,CUST-229,East,Technology,Accessories,PROD-1669,Accessories 475,576.77,3,0,173.03,131,115,Winter
ORD-1753,04-11-2022,07-11-2022,CUST-684,South,Technology,Copiers,PROD-6684,Copiers 455,1935.68,9,0.1,387.14,58,10,Fall
ORD-1754,15-04-2022,21-04-2022,CUST-745,Central,Furniture,Chairs,PROD-7382,Chairs 106,830.79,2,0.2,83.08,176,82,Spring
ORD-1755,06-01-2023,11-01-2023,CUST-291,West,Furniture,Chairs,PROD-3261,Chairs 673,2920.67,7,0,876.2,134,90,Winter
ORD-1756,04-11-2023,06-11-2023,CUST-136,South,Furniture,Chairs,PROD-8756,Chairs 700,87.88,4,0.2,8.79,161,13,Fall
ORD-1757,07-12-2023,08-12-2023,CUST-932,West,Furniture,Tables,PROD-3440,Tables 799,1197.56,3,0.2,119.76,134,19,Winter
ORD-1758,17-03-2023,22-03-2023,CUST-170,South,Technology,Copiers,PROD-8062,Copiers 335,673.27,9,0.3,0,50,96,Spring
ORD-1759,09-09-2023,15-09-2023,CUST-324,Central,Furniture,Bookcases,PROD-3747,Bookcases 681,3214.96,7,0,964.49,69,58,Fall
ORD-1760,18-06-2022,24-06-2022,CUST-647,South,Furniture,Bookcases,PROD-8764,Bookcases 127,526,4,0.2,52.6,17,35,Summer
ORD-1761,17-12-2023,20-12-2023,CUST-621,West,Office Supplies,Paper,PROD-2702,Paper 868,762.56,8,0,228.77,38,91,Winter
ORD-1762,06-03-2022,10-03-2022,CUST-644,West,Technology,Phones,PROD-9974,Phones 852,1759.51,4,0,527.85,43,119,Spring
ORD-1763,11-05-2023,16-05-2023,CUST-895,West,Technology,Copiers,PROD-6087,Copiers 198,272.87,1,0,81.86,151,20,Spring
ORD-1764,16-11-2022,17-11-2022,CUST-808,West,Furniture,Bookcases,PROD-8709,Bookcases 578,2021.7,9,0,606.51,68,59,Fall
ORD-1765,20-01-2022,21-01-2022,CUST-989,East,Furniture,Bookcases,PROD-8382,Bookcases 559,165.65,2,0.3,0,109,63,Winter
ORD-1766,12-02-2022,14-02-2022,CUST-643,West,Office Supplies,Paper,PROD-1583,Paper 531,739.97,6,0.1,147.99,103,75,Winter
ORD-1767,11-06-2023,16-06-2023,CUST-265,Central,Office Supplies,Binders,PROD-7772,Binders 398,3751.01,8,0,1125.3,123,28,Summer
ORD-1768,27-06-2022,29-06-2022,CUST-653,Central,Furniture,Tables,PROD-8612,Tables 544,121.99,2,0,36.6,119,40,Summer
ORD-1769,09-12-2023,11-12-2023,CUST-930,East,Office Supplies,Paper,PROD-5047,Paper 513,3192.26,7,0,957.68,188,79,Winter
ORD-1770,08-05-2022,10-05-2022,CUST-525,East,Furniture,Bookcases,PROD-9163,Bookcases 122,3650.58,8,0.2,365.06,168,35,Spring
ORD-1771,30-12-2023,01-01-2024,CUST-780,East,Technology,Phones,PROD-3846,Phones 184,594.95,2,0.3,0,86,44,Winter
ORD-1772,01-04-2023,04-04-2023,CUST-779,West,Office Supplies,Paper,PROD-4227,Paper 520,2246.19,9,0.1,449.24,105,63,Spring
ORD-1773,26-11-2022,30-11-2022,CUST-649,South,Furniture,Chairs,PROD-3511,Chairs 774,1290.42,3,0.2,129.04,84,23,Fall
ORD-1774,10-09-2022,11-09-2022,CUST-409,Central,Office Supplies,Art,PROD-4175,Art 781,746.95,3,0.3,0,23,43,Fall
ORD-1775,18-02-2023,19-02-2023,CUST-335,Central,Office Supplies,Paper,PROD-5323,Paper 753,1296.73,3,0.3,0,12,76,Winter
ORD-1776,03-12-2023,09-12-2023,CUST-390,East,Technology,Phones,PROD-4758,Phones 209,267.26,5,0.3,0,148,29,Winter
ORD-1777,15-11-2023,21-11-2023,CUST-304,East,Technology,Copiers,PROD-4144,Copiers 615,2141.23,5,0.3,0,77,20,Fall
ORD-1778,14-02-2023,20-02-2023,CUST-980,East,Furniture,Chairs,PROD-1244,Chairs 677,1575.1,7,0.2,157.51,97,92,Winter
ORD-1779,18-12-2023,20-12-2023,CUST-242,South,Office Supplies,Paper,PROD-5640,Paper 251,3926.1,9,0,1177.83,121,93,Winter
ORD-1780,15-10-2023,21-10-2023,CUST-736,South,Office Supplies,Paper,PROD-8631,Paper 158,273.23,2,0.2,27.32,17,12,Fall
ORD-1781,04-03-2022,10-03-2022,CUST-431,Central,Furniture,Chairs,PROD-5945,Chairs 354,275.04,1,0,82.51,39,68,Spring
ORD-1782,19-12-2023,25-12-2023,CUST-657,South,Office Supplies,Art,PROD-1941,Art 348,428.21,1,0.2,42.82,24,115,Winter
ORD-1783,06-06-2022,12-06-2022,CUST-165,West,Office Supplies,Art,PROD-8187,Art 132,1707.44,9,0.3,0,66,92,Summer
ORD-1784,14-03-2022,16-03-2022,CUST-619,South,Furniture,Tables,PROD-6295,Tables 727,1489.86,9,0.2,148.99,70,98,Spring
ORD-1785,06-12-2023,12-12-2023,CUST-594,East,Furniture,Bookcases,PROD-9529,Bookcases 678,180.07,3,0.1,36.01,45,91,Winter
ORD-1786,02-05-2023,03-05-2023,CUST-182,East,Office Supplies,Binders,PROD-5366,Binders 582,986.86,9,0,296.06,142,80,Spring
ORD-1787,17-03-2022,23-03-2022,CUST-266,West,Technology,Phones,PROD-3689,Phones 122,557.55,4,0,167.26,131,50,Spring
ORD-1788,14-04-2023,15-04-2023,CUST-804,West,Technology,Copiers,PROD-6310,Copiers 150,1347.62,3,0,404.29,47,109,Spring
ORD-1789,11-11-2023,16-11-2023,CUST-621,South,Furniture,Chairs,PROD-5243,Chairs 464,816.28,4,0.3,0,137,114,Fall
ORD-1790,06-02-2023,12-02-2023,CUST-892,Central,Technology,Accessories,PROD-6439,Accessories 812,2171.11,5,0,651.33,21,30,Winter
ORD-1791,03-12-2023,04-12-2023,CUST-308,East,Office Supplies,Paper,PROD-9808,Paper 582,1110.51,3,0,333.15,23,10,Winter
ORD-1792,05-06-2023,11-06-2023,CUST-356,West,Technology,Copiers,PROD-2721,Copiers 444,892.32,2,0.1,178.46,23,119,Summer
ORD-1793,21-06-2022,27-06-2022,CUST-517,West,Technology,Accessories,PROD-2306,Accessories 173,1888.2,8,0.2,188.82,92,81,Summer
ORD-1794,12-05-2023,16-05-2023,CUST-192,East,Technology,Copiers,PROD-9515,Copiers 483,2233.86,7,0.2,223.39,126,115,Spring
ORD-1795,12-12-2022,13-12-2022,CUST-880,South,Technology,Phones,PROD-2403,Phones 502,1267.65,7,0.3,0,125,88,Winter
ORD-1796,06-07-2022,12-07-2022,CUST-676,East,Furniture,Bookcases,PROD-2789,Bookcases 309,4476.65,9,0,1343,61,37,Summer
ORD-1797,05-08-2023,09-08-2023,CUST-375,Central,Technology,Accessories,PROD-6150,Accessories 234,2495.76,5,0.2,249.58,83,63,Summer
ORD-1798,23-09-2022,25-09-2022,CUST-853,Central,Office Supplies,Binders,PROD-4534,Binders 824,2572.6,7,0,771.78,128,76,Fall
ORD-1799,28-01-2023,30-01-2023,CUST-534,West,Furniture,Bookcases,PROD-7361,Bookcases 321,3189.08,7,0,956.72,177,53,Winter
ORD-1800,23-07-2023,29-07-2023,CUST-937,West,Furniture,Tables,PROD-7502,Tables 387,947.32,2,0.2,94.73,99,81,Summer
ORD-1801,09-11-2022,14-11-2022,CUST-230,Central,Office Supplies,Paper,PROD-9160,Paper 888,4431.39,9,0,1329.42,22,67,Fall
ORD-1802,25-04-2023,26-04-2023,CUST-452,South,Technology,Accessories,PROD-6202,Accessories 324,961.58,3,0.3,0,15,118,Spring
ORD-1803,28-04-2022,30-04-2022,CUST-968,South,Technology,Phones,PROD-1865,Phones 637,806.39,3,0.2,80.64,143,82,Spring
ORD-1804,14-03-2022,17-03-2022,CUST-285,South,Office Supplies,Binders,PROD-6372,Binders 112,2163.39,5,0.1,432.68,87,101,Spring
ORD-1805,29-05-2022,01-06-2022,CUST-475,West,Technology,Copiers,PROD-6392,Copiers 679,205.36,3,0,61.61,165,119,Spring
ORD-1806,03-05-2022,08-05-2022,CUST-188,East,Furniture,Chairs,PROD-9903,Chairs 198,517.95,4,0.2,51.8,76,11,Spring
ORD-1807,26-05-2022,01-06-2022,CUST-908,East,Technology,Phones,PROD-8986,Phones 370,104.68,1,0.2,10.47,140,77,Spring
ORD-1808,05-12-2022,07-12-2022,CUST-438,West,Office Supplies,Paper,PROD-1886,Paper 834,1881.82,7,0.1,376.36,186,50,Winter
ORD-1809,14-10-2022,18-10-2022,CUST-208,South,Technology,Copiers,PROD-3597,Copiers 780,1673.22,7,0,501.97,32,57,Fall
ORD-1810,21-11-2022,22-11-2022,CUST-721,East,Technology,Copiers,PROD-1906,Copiers 479,470.1,1,0.2,47.01,56,88,Fall
ORD-1811,08-12-2022,12-12-2022,CUST-603,West,Furniture,Tables,PROD-4081,Tables 428,3456.53,8,0.1,691.31,13,55,Winter
ORD-1812,30-10-2023,03-11-2023,CUST-316,Central,Technology,Copiers,PROD-2559,Copiers 817,2828.9,9,0.2,282.89,23,67,Fall
ORD-1813,29-10-2023,03-11-2023,CUST-987,South,Technology,Accessories,PROD-8928,Accessories 868,281.29,6,0.2,28.13,35,74,Fall
ORD-1814,30-01-2023,01-02-2023,CUST-364,Central,Technology,Accessories,PROD-3506,Accessories 169,44.24,1,0.2,4.42,30,22,Winter
ORD-1815,17-07-2022,22-07-2022,CUST-958,West,Furniture,Tables,PROD-7131,Tables 739,2440.97,6,0.1,488.19,46,56,Summer
ORD-1816,21-11-2022,23-11-2022,CUST-813,West,Technology,Accessories,PROD-4988,Accessories 159,316.71,4,0.3,0,179,57,Fall
ORD-1817,31-07-2023,01-08-2023,CUST-516,East,Furniture,Chairs,PROD-2832,Chairs 257,265.31,6,0,79.59,68,101,Summer
ORD-1818,17-02-2022,18-02-2022,CUST-548,East,Furniture,Chairs,PROD-1256,Chairs 771,3395.06,8,0,1018.52,143,98,Winter
ORD-1819,05-10-2023,06-10-2023,CUST-940,South,Office Supplies,Paper,PROD-4216,Paper 465,761.95,3,0,228.59,187,11,Fall
ORD-1820,15-07-2023,19-07-2023,CUST-277,East,Furniture,Chairs,PROD-1045,Chairs 269,572.83,4,0.2,57.28,66,59,Summer
ORD-1821,19-05-2022,23-05-2022,CUST-705,West,Technology,Phones,PROD-5183,Phones 187,2045.29,6,0.3,0,127,89,Spring
ORD-1822,23-07-2022,24-07-2022,CUST-638,West,Furniture,Tables,PROD-3108,Tables 797,1919.54,9,0.2,191.95,103,60,Summer
ORD-1823,12-01-2022,18-01-2022,CUST-657,East,Technology,Copiers,PROD-8939,Copiers 919,993.82,9,0.2,99.38,190,70,Winter
ORD-1824,02-11-2023,05-11-2023,CUST-592,Central,Technology,Phones,PROD-8069,Phones 838,840.85,4,0.1,168.17,128,26,Fall
ORD-1825,10-02-2023,15-02-2023,CUST-743,South,Furniture,Tables,PROD-5431,Tables 988,861.62,3,0.1,172.32,122,44,Winter
ORD-1826,22-03-2022,27-03-2022,CUST-527,South,Technology,Accessories,PROD-9080,Accessories 779,2153.25,6,0.2,215.32,165,74,Spring
ORD-1827,11-10-2023,16-10-2023,CUST-304,East,Office Supplies,Binders,PROD-3022,Binders 571,538.4,2,0.3,0,180,51,Fall
ORD-1828,15-10-2023,18-10-2023,CUST-953,West,Technology,Accessories,PROD-3620,Accessories 698,439.79,7,0,131.94,63,113,Fall
ORD-1829,30-08-2022,02-09-2022,CUST-995,Central,Office Supplies,Paper,PROD-5092,Paper 787,449.54,1,0.2,44.95,170,16,Summer
ORD-1830,16-02-2022,22-02-2022,CUST-233,Central,Office Supplies,Paper,PROD-4888,Paper 940,247.86,5,0.2,24.79,90,99,Winter
ORD-1831,30-08-2023,03-09-2023,CUST-870,West,Office Supplies,Binders,PROD-5311,Binders 282,1715.97,7,0.1,343.19,68,45,Summer
ORD-1832,31-03-2022,04-04-2022,CUST-632,South,Furniture,Chairs,PROD-5019,Chairs 166,1335.46,7,0,400.64,30,92,Spring
ORD-1833,27-10-2022,29-10-2022,CUST-727,Central,Furniture,Chairs,PROD-7763,Chairs 685,1864.41,8,0.3,0,37,62,Fall
ORD-1834,03-07-2022,05-07-2022,CUST-670,South,Technology,Accessories,PROD-5608,Accessories 742,240.85,1,0,72.26,195,104,Summer
ORD-1835,12-04-2023,17-04-2023,CUST-487,East,Technology,Phones,PROD-6901,Phones 830,1387.88,9,0,416.36,131,99,Spring
ORD-1836,25-06-2022,28-06-2022,CUST-270,Central,Furniture,Tables,PROD-6241,Tables 326,2012.95,7,0.2,201.3,30,110,Summer
ORD-1837,25-06-2023,29-06-2023,CUST-889,West,Office Supplies,Art,PROD-7000,Art 990,642.78,3,0,192.83,156,55,Summer
ORD-1838,29-11-2022,05-12-2022,CUST-516,East,Office Supplies,Binders,PROD-7468,Binders 809,420.53,1,0.2,42.05,111,48,Fall
ORD-1839,22-04-2022,28-04-2022,CUST-578,East,Technology,Copiers,PROD-2410,Copiers 798,258.64,1,0.1,51.73,83,50,Spring
ORD-1840,09-03-2023,13-03-2023,CUST-347,East,Office Supplies,Paper,PROD-8287,Paper 166,774.7,3,0.3,0,150,106,Spring
ORD-1841,04-12-2023,10-12-2023,CUST-408,Central,Furniture,Bookcases,PROD-7107,Bookcases 736,2053.46,7,0.1,410.69,105,65,Winter
ORD-1842,01-05-2022,06-05-2022,CUST-138,West,Technology,Accessories,PROD-7655,Accessories 573,1723.64,6,0.1,344.73,138,13,Spring
ORD-1843,19-07-2022,23-07-2022,CUST-186,West,Furniture,Chairs,PROD-4133,Chairs 898,1285.24,5,0.3,0,136,99,Summer
ORD-1844,05-10-2023,09-10-2023,CUST-571,West,Office Supplies,Binders,PROD-1892,Binders 486,1098.47,3,0.1,219.69,188,25,Fall
ORD-1845,12-02-2023,13-02-2023,CUST-700,Central,Office Supplies,Binders,PROD-6013,Binders 302,289.07,2,0.2,28.91,30,28,Winter
ORD-1846,16-06-2022,20-06-2022,CUST-357,Central,Furniture,Chairs,PROD-2773,Chairs 119,1713.87,8,0,514.16,34,98,Summer
ORD-1847,05-05-2023,10-05-2023,CUST-486,Central,Office Supplies,Binders,PROD-6969,Binders 253,1441.83,6,0,432.55,103,93,Spring
ORD-1848,25-02-2023,02-03-2023,CUST-739,West,Furniture,Bookcases,PROD-6591,Bookcases 209,994.89,9,0,298.47,13,95,Winter
ORD-1849,06-08-2023,07-08-2023,CUST-643,East,Technology,Phones,PROD-5261,Phones 799,1459.09,7,0.2,145.91,97,81,Summer
ORD-1850,19-01-2022,23-01-2022,CUST-291,South,Office Supplies,Paper,PROD-4773,Paper 679,1274.85,4,0,382.46,19,89,Winter
ORD-1851,03-03-2023,06-03-2023,CUST-364,East,Technology,Phones,PROD-1456,Phones 894,1489.8,4,0.2,148.98,158,31,Spring
ORD-1852,08-01-2022,10-01-2022,CUST-616,Central,Furniture,Chairs,PROD-8759,Chairs 885,55.6,1,0.1,11.12,50,64,Winter
ORD-1853,05-12-2022,11-12-2022,CUST-779,Central,Furniture,Tables,PROD-4409,Tables 789,205.23,8,0,61.57,78,64,Winter
ORD-1854,29-06-2023,01-07-2023,CUST-524,Central,Furniture,Bookcases,PROD-3484,Bookcases 930,3841.81,9,0.2,384.18,89,47,Summer
ORD-1855,24-10-2023,27-10-2023,CUST-675,Central,Furniture,Tables,PROD-7839,Tables 872,1306,4,0.3,0,154,110,Fall
ORD-1856,02-02-2022,03-02-2022,CUST-821,West,Furniture,Bookcases,PROD-7182,Bookcases 958,1993.75,6,0.3,0,146,114,Winter
ORD-1857,25-02-2022,27-02-2022,CUST-705,West,Furniture,Chairs,PROD-3284,Chairs 665,1266.54,3,0.2,126.65,32,112,Winter
ORD-1858,07-07-2023,09-07-2023,CUST-826,West,Office Supplies,Binders,PROD-4683,Binders 660,1022.65,7,0,306.8,95,90,Summer
ORD-1859,25-04-2023,27-04-2023,CUST-158,East,Furniture,Tables,PROD-8632,Tables 879,2237.13,5,0.2,223.71,86,17,Spring
ORD-1860,05-04-2022,10-04-2022,CUST-180,West,Furniture,Chairs,PROD-7034,Chairs 307,2954.64,9,0.2,295.46,78,78,Spring
ORD-1861,23-09-2022,28-09-2022,CUST-621,Central,Furniture,Tables,PROD-2284,Tables 176,2186.8,8,0.3,0,173,35,Fall
ORD-1862,03-05-2023,06-05-2023,CUST-294,East,Furniture,Bookcases,PROD-9733,Bookcases 458,823.02,3,0.2,82.3,24,113,Spring
ORD-1863,03-03-2023,04-03-2023,CUST-988,Central,Office Supplies,Art,PROD-6266,Art 358,2190.69,6,0,657.21,83,101,Spring
ORD-1864,19-09-2023,24-09-2023,CUST-584,West,Technology,Copiers,PROD-8770,Copiers 698,588.13,4,0,176.44,170,14,Fall
ORD-1865,05-12-2022,11-12-2022,CUST-176,West,Office Supplies,Art,PROD-1502,Art 415,1000.68,4,0.2,100.07,18,62,Winter
ORD-1866,16-09-2023,21-09-2023,CUST-944,Central,Office Supplies,Paper,PROD-2329,Paper 223,890.14,7,0.1,178.03,118,70,Fall
ORD-1867,23-10-2022,29-10-2022,CUST-820,Central,Technology,Phones,PROD-7250,Phones 287,174.13,2,0.3,0,192,84,Fall
ORD-1868,01-04-2023,02-04-2023,CUST-502,South,Office Supplies,Art,PROD-2095,Art 881,124.07,2,0.1,24.81,99,68,Spring
ORD-1869,11-08-2022,14-08-2022,CUST-288,West,Furniture,Tables,PROD-1419,Tables 348,615.45,2,0,184.64,125,117,Summer
ORD-1870,12-09-2022,16-09-2022,CUST-444,East,Furniture,Chairs,PROD-6137,Chairs 169,831.95,6,0,249.59,183,95,Fall
ORD-1871,19-11-2023,24-11-2023,CUST-628,West,Office Supplies,Art,PROD-7431,Art 666,3285.77,7,0,985.73,66,80,Fall
ORD-1872,30-10-2022,05-11-2022,CUST-616,West,Technology,Phones,PROD-6794,Phones 602,2161.25,6,0,648.38,38,57,Fall
ORD-1873,11-04-2022,17-04-2022,CUST-939,South,Office Supplies,Art,PROD-3328,Art 783,689.78,3,0.1,137.96,75,79,Spring
ORD-1874,17-11-2023,20-11-2023,CUST-480,South,Technology,Copiers,PROD-4104,Copiers 359,1560.86,6,0,468.26,10,28,Fall
ORD-1875,04-11-2022,05-11-2022,CUST-463,Central,Office Supplies,Art,PROD-1480,Art 243,271.53,3,0.1,54.31,192,66,Fall
ORD-1876,01-03-2023,03-03-2023,CUST-117,South,Technology,Phones,PROD-1154,Phones 966,356.78,5,0.3,0,101,39,Spring
ORD-1877,06-02-2023,07-02-2023,CUST-452,Central,Office Supplies,Binders,PROD-3015,Binders 629,1173.25,9,0,351.98,68,11,Winter
ORD-1878,10-11-2023,12-11-2023,CUST-366,East,Furniture,Tables,PROD-4883,Tables 220,1420.72,6,0.1,284.14,85,44,Fall
ORD-1879,17-05-2023,23-05-2023,CUST-185,West,Furniture,Tables,PROD-6520,Tables 481,479.89,5,0,143.97,140,110,Spring
ORD-1880,14-11-2022,17-11-2022,CUST-995,South,Office Supplies,Binders,PROD-7450,Binders 243,249.71,3,0.3,0,120,86,Fall
ORD-1881,07-11-2023,08-11-2023,CUST-334,East,Office Supplies,Art,PROD-1233,Art 467,1260.36,9,0.3,0,49,92,Fall
ORD-1882,20-08-2022,21-08-2022,CUST-527,East,Technology,Phones,PROD-1731,Phones 899,325.92,7,0.3,0,134,65,Summer
ORD-1883,26-05-2022,30-05-2022,CUST-746,East,Office Supplies,Paper,PROD-4367,Paper 102,216.51,9,0.3,0,73,116,Spring
ORD-1884,20-04-2022,25-04-2022,CUST-265,West,Furniture,Tables,PROD-4466,Tables 573,458.3,2,0.1,91.66,13,15,Spring
ORD-1885,27-06-2023,02-07-2023,CUST-978,East,Furniture,Bookcases,PROD-5975,Bookcases 929,2227.79,6,0.2,222.78,116,27,Summer
ORD-1886,12-06-2022,16-06-2022,CUST-632,South,Furniture,Chairs,PROD-8145,Chairs 708,1511.07,6,0.2,151.11,134,111,Summer
ORD-1887,24-02-2022,01-03-2022,CUST-602,Central,Technology,Copiers,PROD-7747,Copiers 402,496.2,1,0.3,0,89,34,Winter
ORD-1888,19-05-2022,22-05-2022,CUST-512,West,Technology,Accessories,PROD-7572,Accessories 334,346.27,1,0,103.88,105,82,Spring
ORD-1889,26-04-2023,30-04-2023,CUST-166,East,Furniture,Tables,PROD-2690,Tables 856,349.21,6,0.2,34.92,90,45,Spring
ORD-1890,13-04-2023,19-04-2023,CUST-772,Central,Technology,Phones,PROD-1444,Phones 818,1556.96,4,0,467.09,129,88,Spring
ORD-1891,25-11-2023,26-11-2023,CUST-784,West,Technology,Accessories,PROD-1493,Accessories 410,888.14,9,0,266.44,193,117,Fall
ORD-1892,07-11-2023,10-11-2023,CUST-969,Central,Technology,Phones,PROD-1207,Phones 549,405.37,7,0.2,40.54,47,12,Fall
ORD-1893,23-04-2023,26-04-2023,CUST-739,East,Technology,Copiers,PROD-5150,Copiers 609,2110.5,7,0.3,0,176,77,Spring
ORD-1894,14-02-2023,17-02-2023,CUST-358,Central,Office Supplies,Binders,PROD-2145,Binders 398,2458.37,5,0.2,245.84,190,39,Winter
ORD-1895,15-07-2023,16-07-2023,CUST-537,Central,Technology,Phones,PROD-5292,Phones 320,3452.27,9,0.1,690.45,86,88,Summer
ORD-1896,15-02-2023,19-02-2023,CUST-652,West,Technology,Copiers,PROD-8637,Copiers 760,488.65,3,0.3,0,38,104,Winter
ORD-1897,21-11-2023,22-11-2023,CUST-954,East,Technology,Accessories,PROD-5760,Accessories 769,302.23,2,0.3,0,188,77,Fall
ORD-1898,13-10-2023,18-10-2023,CUST-915,South,Office Supplies,Paper,PROD-8255,Paper 898,462.83,1,0,138.85,32,65,Fall
ORD-1899,20-05-2023,26-05-2023,CUST-227,Central,Technology,Accessories,PROD-6319,Accessories 642,1698.63,4,0.3,0,172,117,Spring
ORD-1900,07-05-2023,12-05-2023,CUST-407,Central,Office Supplies,Paper,PROD-7305,Paper 968,2968.48,7,0.3,0,38,114,Spring
ORD-1901,01-04-2023,07-04-2023,CUST-998,West,Furniture,Chairs,PROD-7999,Chairs 978,403.08,2,0,120.92,30,119,Spring
ORD-1902,12-01-2022,13-01-2022,CUST-598,South,Office Supplies,Paper,PROD-6664,Paper 161,148.77,1,0.1,29.75,35,24,Winter
ORD-1903,30-08-2023,02-09-2023,CUST-668,South,Furniture,Bookcases,PROD-4083,Bookcases 418,437.69,1,0.2,43.77,92,34,Summer
ORD-1904,11-03-2023,17-03-2023,CUST-906,Central,Furniture,Chairs,PROD-4395,Chairs 279,1060.42,8,0,318.13,95,101,Spring
ORD-1905,21-01-2022,26-01-2022,CUST-627,East,Office Supplies,Art,PROD-8507,Art 861,217.05,8,0.2,21.7,16,58,Winter
ORD-1906,16-03-2022,18-03-2022,CUST-652,West,Technology,Accessories,PROD-4937,Accessories 991,371.71,1,0,111.51,72,96,Spring
ORD-1907,11-02-2022,16-02-2022,CUST-725,South,Technology,Accessories,PROD-6064,Accessories 563,1535.54,9,0,460.66,197,18,Winter
ORD-1908,05-04-2022,11-04-2022,CUST-361,West,Technology,Phones,PROD-7474,Phones 443,540.24,4,0,162.07,125,102,Spring
ORD-1909,15-03-2022,20-03-2022,CUST-444,South,Furniture,Bookcases,PROD-7890,Bookcases 935,138.83,1,0.1,27.77,85,23,Spring
ORD-1910,25-04-2022,26-04-2022,CUST-627,West,Technology,Accessories,PROD-7185,Accessories 564,1505.24,4,0,451.57,59,23,Spring
ORD-1911,19-01-2022,21-01-2022,CUST-508,South,Office Supplies,Paper,PROD-8441,Paper 506,1190.88,7,0.2,119.09,153,63,Winter
ORD-1912,13-10-2023,14-10-2023,CUST-734,West,Furniture,Chairs,PROD-8032,Chairs 160,623.93,4,0.3,0,167,54,Fall
ORD-1913,28-01-2023,01-02-2023,CUST-232,Central,Technology,Accessories,PROD-1264,Accessories 192,578.71,2,0.1,115.74,189,95,Winter
ORD-1914,18-05-2022,20-05-2022,CUST-477,West,Office Supplies,Art,PROD-7334,Art 990,112.14,3,0.1,22.43,122,14,Spring
ORD-1915,02-01-2023,03-01-2023,CUST-899,South,Technology,Copiers,PROD-5677,Copiers 270,1027.97,3,0.3,0,113,57,Winter
ORD-1916,30-06-2022,03-07-2022,CUST-274,West,Office Supplies,Art,PROD-9245,Art 794,511.75,2,0,153.53,50,90,Summer
ORD-1917,14-11-2022,17-11-2022,CUST-922,Central,Technology,Copiers,PROD-3939,Copiers 745,411.7,1,0.1,82.34,35,113,Fall
ORD-1918,17-07-2023,20-07-2023,CUST-348,Central,Furniture,Chairs,PROD-6202,Chairs 192,235.36,5,0.2,23.54,192,73,Summer
ORD-1919,25-09-2022,26-09-2022,CUST-898,South,Furniture,Tables,PROD-7981,Tables 372,1085.43,8,0,325.63,198,19,Fall
ORD-1920,29-07-2022,04-08-2022,CUST-315,South,Office Supplies,Binders,PROD-4850,Binders 579,188.35,1,0.3,0,166,41,Summer
ORD-1921,01-07-2023,02-07-2023,CUST-547,East,Office Supplies,Art,PROD-1318,Art 316,146.48,2,0.1,29.3,99,119,Summer
ORD-1922,23-09-2022,27-09-2022,CUST-500,South,Office Supplies,Art,PROD-1723,Art 381,2696.15,7,0,808.85,166,21,Fall
ORD-1923,25-09-2022,30-09-2022,CUST-573,Central,Technology,Accessories,PROD-7680,Accessories 333,589.77,6,0,176.93,44,24,Fall
ORD-1924,27-03-2022,30-03-2022,CUST-220,East,Technology,Copiers,PROD-3303,Copiers 865,132.97,6,0.3,0,158,80,Spring
ORD-1925,10-03-2022,16-03-2022,CUST-891,West,Furniture,Bookcases,PROD-3956,Bookcases 417,174.37,4,0.2,17.44,90,65,Spring
ORD-1926,10-12-2023,13-12-2023,CUST-991,South,Office Supplies,Art,PROD-8675,Art 833,1702.73,5,0.2,170.27,44,61,Winter
ORD-1927,01-09-2022,05-09-2022,CUST-746,East,Office Supplies,Paper,PROD-2151,Paper 472,498.12,1,0.3,0,177,26,Fall
ORD-1928,25-07-2023,27-07-2023,CUST-403,East,Office Supplies,Art,PROD-8494,Art 983,80.09,3,0.2,8.01,157,110,Summer
ORD-1929,30-11-2022,03-12-2022,CUST-787,West,Office Supplies,Paper,PROD-2746,Paper 283,589.44,7,0,176.83,82,109,Fall
ORD-1930,11-10-2023,16-10-2023,CUST-755,Central,Technology,Phones,PROD-8910,Phones 745,106.06,1,0.3,0,18,16,Fall
ORD-1931,19-05-2022,24-05-2022,CUST-699,East,Office Supplies,Art,PROD-1036,Art 864,2426.65,5,0.1,485.33,173,101,Spring
ORD-1932,11-11-2023,17-11-2023,CUST-236,West,Office Supplies,Art,PROD-6759,Art 441,239.46,2,0,71.84,112,115,Fall
ORD-1933,14-09-2022,18-09-2022,CUST-442,West,Technology,Phones,PROD-4897,Phones 245,634.45,6,0.2,63.45,168,76,Fall
ORD-1934,09-09-2022,12-09-2022,CUST-919,Central,Technology,Accessories,PROD-4544,Accessories 481,404.3,7,0.1,80.86,72,100,Fall
ORD-1935,04-04-2022,09-04-2022,CUST-139,Central,Furniture,Tables,PROD-6373,Tables 680,1028.43,3,0.3,0,158,109,Spring
ORD-1936,19-06-2022,21-06-2022,CUST-156,West,Office Supplies,Binders,PROD-1815,Binders 784,1886.65,4,0.2,188.67,26,94,Summer
